epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5620.97,1.98812,2.96438,1.81857,0.36641,0.32791,0.27776,0.1036,2.23459,2.70927,1.98944,0.000554546,0.000554546,0.000554546
